sentence,like_count,comment_count,share_count,date,comment,score,ratio,백신,부동산,북한,재난지원금,국민지원금,청년,문재인,윤석열,이준석,이재명,복지,접종,노조,기업
"존경하는 국민 여러분, 
민주당 당원동지 여러분,
부족한 저를 오랫동안 성원해주신 
많은 분들께 고개 숙여 감사드립니다.
저는 이제 평당원으로 돌아가
하나 되는 민주당, 
새로운 대한민국을 위해
백의종군하겠습니다.
나라와 국민과 당으로부터 받은 
은혜를 갚겠습니다.
함께 뛰던 동료들께 응원을,
저를 돕던 동지들께 감사의 인사를 보냅니다.
고맙습니다.
사랑합니다.
두고두고 갚겠습니다.",2.4K,551,150,2021-09-13 00:00:00,"['존경', '하는', '국민', '여러분', '민주당', '당원', '동지', '여러분', '부족한', '저', '를', '오랫동안', '성원', '해주신', '많은', '분', '들', '께', '고개', '숙여', '감사', '드립니다', '저', '는', '이제', '평', '당원', '으로', '돌아가', '하나', '되는', '민주당', '새로운', '대한민국', '을', '위해', '백의종군', '하겠습니다', '나라', '와', '국민', '과', '당', '으로부터', '받은', '은혜', '를', '갚겠습니다', '함께', '뛰던', '동료', '들', '께', '응원', '을', '저', '를', '돕던', '동지', '들', '께', '감사', '의', '인사', '를', '보냅니다', '고맙습니다', '사랑', '합니다', '두고두고', '갚겠습니다']",6.892789781753356,2.42,,,,,,,,,,,,,,
"윤석열, 최재형 후보가 공수처의 윤석열 ‘고발 사주’ 수사를 불법 대선 개입으로 규정하고 공동 대응키로 했습니다. 
문재인 정부 검찰총장, 감사원장을 지낸 두 분이 나란히 감사원과 검찰을 배신하고 정치검찰, 정치 감사원장의 모델을 자임하더니 이번에는 국민을 배신하려 합니다.   
윤석열 후보는 불과 며칠 전까지 국정조사, 감찰 뿐 아니라 공수처 수사도 받겠다고 공언하지 않았습니까? 어제는 최재형 후보와 함께 공수처의 정당한 수사를 민주주의에 대한 폭거라고 말합니다. 며칠 전, 핏대를 올리며 국민을 겁박하던 윤석열과 어제의 윤석열 중 누구의 말을  믿어야 합니까? 정치인은 말과 행동이 달라서는 안 됩니다. 
대한민국의 정의를 바로세우겠다며 출마를 선언하던 최재형 후보는 증거가 명백하게 드러난 검찰 공작이 눈에 보이지 않습니까? 그런 선택적 정의로 정부의 합법적 정책을 감사해왔으니 정치 감사원장이라는 비판을 받는 겁니다. 
이 시간에도 현장에서 묵묵히 일하고 있는 감사원과 검찰 후배들을 욕보이지 마십시오. 이제 정치검찰, 정치감사라는 말은 이 땅에서 사라져야 합니다.   
윤석열 후보는 이미 피의자로 입건되어 수사를 받아야 할 처지입니다. 국기 문란의 범죄에 대해 해명할 일이 있다면 착실하게 수사부터 받는 게 우선입니다. 검찰총장 출신으로 부끄럽지도 않습니까?
마지막으로 경고합니다. 윤석열-최재형 두 후보가 ‘야합’하여 수사의 본질을 흐리고 왜곡하는 행위야말로 부당한 정치공세이자 또 다른 정치공작입니다. 우리 국민은 배신자들의 정치공작을 결코 묵과하지 않을 것입니다.",491,35,96,2021-09-13 00:00:00,"['윤석열', '최재형', '후보', '가', '공', '수', '처', '의', '윤석열', '고발', '사주', '수사', '를', '불법', '대선', '개입', '으로', '규정', '하고', '공동', '대응', '키로', '했습니다', '문재인', '정부', '검찰총장', '감사원장', '을', '지낸', '두', '분', '이', '나란히', '감사원', '과', '검찰', '을', '배신', '하고', '정치검찰', '정치', '감사원장', '의', '모델', '을', '자임', '하더니', '이번', '에는', '국민', '을', '배신', '하려', '합니다', '윤석열', '후보', '는', '불과', '며칠', '전', '까지', '국정조사', '감찰', '뿐', '아니라', '공', '수', '처', '수사', '도', '받겠다고', '공언', '하지', '않았습니까', '어제', '는', '최재형', '후보', '와', '함께', '공', '수', '처', '의', '정당한', '수사', '를', '민주주의', '에', '대한', '폭거', '라고', '말', '합니다', '며칠', '전', '핏대', '를', '올리며', '국민', '을', '겁', '박하던', '윤석열', '과', '어제', '의', '윤석열', '중', '누구', '의', '말', '을', '믿어야', '합', '니까', '정치인', '은', '말', '과', '행동', '이', '달라', '서는', '안', '됩니다', '대한민국', '의', '정의', '를', '바로', '세우겠다며', '출마', '를', '선언', '하던', '최재형', '후보', '는', '증거', '가', '명백하게', '드러난', '검찰', '공작', '이', '눈', '에', '보이지', '않습니까', '그런', '선택', '적', '정의', '로', '정부', '의', '합법', '적', '정책', '을', '감사', '해왔으니', '정치', '감사원장', '이라는', '비판', '을', '받는', '겁니다', '이', '시간', '에도', '현장', '에서', '묵묵히', '일', '하고', '있는', '감사원', '과', '검찰', '후배', '들', '을', '욕', '보이지', '마십시오', '이제', '정치검찰', '정치', '감사', '라는', '말', '은', '이', '땅', '에서', '사라져야', '합니다', '윤석열', '후보', '는', '이미', '피의자', '로', '입건', '되어', '수사', '를', '받아야', '할', '처지', '입니다', '국기', '문란', '의', '범죄', '에', '대해', '해명', '할', '일이', '있다면', '착실하게', '수사', '부터', '받는', '게', '우선', '입니다', '검찰총장', '출신', '으로', '부끄럽지도', '않습니까', '마지막', '으로', '경고', '합니다', '윤석열', '최재형', '두', '후보', '가', '야합', '하여', '수사', '의', '본질', '을', '흐리고', '왜곡', '하는', '행위', '야말로', '부당한', '정치', '공세', '이자', '또', '다른', '정치', '공작', '입니다', '우리', '국민', '은', '배신자', '들', '의', '정치', '공작', '을', '결코', '묵', '과', '하지', '않을', '것', '입니다']",-7.136810843101957,-2.07,,,,,,,True,True,,,,,,
"지지해 주신 당원동지와 국민께 
진심으로 감사드립니다.
여러분의 선택을 겸허하게 받아들입니다. 
민주당 승리, 정권 재창출을 위해
초심으로 돌아가 
더 간절한 마음으로 
다시 시작하겠습니다.",575,97,61,2021-09-12 00:00:00,"['지지', '해', '주신', '당', '원', '동지', '와', '국민', '께', '진심', '으로', '감사', '드립니다', '여러분', '의', '선택', '을', '겸허', '하게', '받아들입니다', '민주당', '승리', '정권', '재창', '출을', '위해', '초심', '으로', '돌아가', '더', '간절한', '마음', '으로', '다시', '시작', '하겠습니다']",1.0,0.39,,,,,,,,,,,,,,
"이재명 후보도 홍준표 후보도 품격을 지키십시오.
차기 대통령을 선출하는 선거입니다. 대통령이 되기 위해 갖추어야 할 자질 중 가장 큰 한 덕목이 도덕성입니다. 대통령은 우리 아이들이 본을 삼아 배우는 자리이며 대외적으로 대한민국을 대표하는 상징이기에 더 그렇습니다.
저잣거리 시정잡배도 하지 못할 언행과 품행으로 어찌 대한민국을 대표하고 부모들이 보고 배우라 할 수 있겠습니까?
과거의 잘못은 철저하게 반성하고 다시는 그러지 않겠다고 사과하는 것이 우선입니다.
자기 눈에 든 대들보는 모른 체하고, 차마 입에 담지 못할 이전투구로 나라의 미래가 걸린 대선 판을 욕지기 판으로 만들어서는 안 됩니다. 
도덕성을 따지되 본질과 사실에 대해서 정중하고 엄정하게 말합시다. 부디 대선 후보로서 품격을 잃지 맙시다. 염치라는 게 있어야지 국민 보기에 부끄럽습니다.",394,124,54,2021-09-12 00:00:00,"['이재명', '후보', '도', '홍준표', '후보', '도', '품격', '을', '지키십시오', '차기', '대통령', '을', '선출', '하는', '선거', '입니다', '대통령', '이', '되기', '위해', '갖추어야', '할', '자질', '중', '가장', '큰', '한', '덕목', '이', '도덕성', '입니다', '대통령', '은', '우리', '아이', '들', '이', '본을', '삼아', '배우는', '자리', '이며', '대', '외적', '으로', '대한민국', '을', '대표', '하는', '상징', '이기', '에', '더', '그렇습니다', '저잣거리', '시정', '잡배', '도', '하지', '못', '할', '언행', '과', '품행', '으로', '어찌', '대한민국', '을', '대표', '하고', '부모', '들', '이', '보고', '배우', '라', '할', '수', '있겠습니까', '과거', '의', '잘못', '은', '철저하게', '반성', '하고', '다시는', '그러지', '않겠다고', '사과', '하는', '것', '이', '우선', '입니다', '자기', '눈', '에', '든', '대들보', '는', '모른', '체', '하고', '차마', '입', '에', '담지', '못', '할', '이', '전', '투구', '로', '나라', '의', '미래', '가', '걸린', '대선', '판', '을', '욕', '지기', '판', '으로', '만들어서는', '안', '됩니다', '도덕성', '을', '따지되', '본질', '과', '사실', '에', '대해', '서', '정중하고', '엄정하게', '말', '합시다', '부디', '대선', '후보', '로서', '품격', '을', '잃지', '맙시', '다', '염치', '라는', '게', '있어야지', '국민', '보기', '에', '부끄럽습니다']",-3.536051091233217,-1.1,,,,,,,,,,True,,,,
"‘공작’은 은밀히 벌이는 일입니다. 동네방네 소문내며 벌이는 공작은 없습니다. 
윤석열 후보가 입건된 검찰 사주 고발, 선거를 위해 벌였던 총풍공작, 국정원 자금을 상납하거나 불법적으로 민간인을 사찰하는 따위의 일들을 세칭 일컬어 ‘공작’이라고 합니다. 
박지원 국정원장이 공익신고자 조모씨와 만남을 공개했습니다. 이 만남을 두고 윤석열 캠프는 ‘정치공작’을 주장합니다. 
두 사람의 만남 자체가 공작이라면 박지원 국정원장이 만난 숱한 사람들은 모두 공작정치의 대상입니다. 아무리 급하다고 미운 놈 고발장 남발하듯 아무데나 공작 딱지를 붙여서는 안됩니다. 
공작정치를 운운하려면 증거부터 제시해야 합니다. 윤석열 전 총장은 정치공작의 명백한 증거로 인해 현재 입건됐습니다. 착실하게 수사부터 받으십시오.  
본질을 흐리려는 물타기로 범죄를 감출 수 없습니다. 윤석열 후보는 국민께 진심으로 사과하고 스스로 정치에서 물러나십시오. 검찰이든 정치든 더 이상 ‘공작’은 사라져야 합니다.",305,23,69,2021-09-12 00:00:00,"['공작', '은', '은밀', '히', '벌이는', '일', '입니다', '동', '네', '방', '네', '소문', '내며', '벌이는', '공작', '은', '없습니다', '윤석열', '후보', '가', '입건', '된', '검찰', '사주', '고발', '선거', '를', '위해', '벌였던', '총풍', '공작', '국정원', '자금', '을', '상납', '하', '거나', '불법', '적', '으로', '민간인', '을', '사찰', '하는', '따위', '의', '일', '들', '을', '세칭', '일', '컬', '어', '공작', '이라고', '합니다', '박지원', '국정원장', '이', '공익', '신고', '자', '조', '모씨', '와', '만남', '을', '공개', '했습니다', '이', '만남', '을', '두고', '윤석열', '캠프', '는', '정치', '공작', '을', '주장', '합니다', '두', '사람', '의', '만남', '자체', '가', '공작', '이', '라면', '박지원', '국정원장', '이', '만난', '숱', '한', '사람', '들', '은', '모두', '공', '작', '정치', '의', '대상', '입니다', '아무리', '급하다고', '미운', '놈', '고발장', '남발', '하', '듯', '아무', '데', '나', '공작', '딱지', '를', '붙여', '서는', '안됩니다', '공', '작', '정치', '를', '운운하려면', '증거', '부터', '제시', '해야', '합니다', '윤석열', '전', '총장', '은', '정치', '공작', '의', '명백한', '증거', '로', '인해', '현재', '입건', '됐습니다', '착실하게', '수사', '부터', '받으십시오', '본질', '을', '흐리려는', '물', '타기로', '범죄', '를', '감출', '수', '없습니다', '윤석열', '후보', '는', '국민', '께', '진심', '으로', '사과', '하고', '스스로', '정치', '에서', '물러나십시오', '검찰', '이든', '정치', '든', '더', '이상', '공작', '은', '사라져야', '합니다']",-5.857681745973148,-1.79,,,,,,,,True,,,,,,
"대구·경북 당원동지 여러분의 
지지와 성원에 깊이 감사드립니다.
여러분의 선택을 겸허히 받아드리며 
더 힘차게 달려가겠습니다.
도덕성, 안정감, 유능함, 확장성까지
네 박자를 모두 갖춘 필승카드! 
정세균을 끝까지 믿고 지지해 주십시오.
정권재창출 꼭 이뤄내겠습니다. 
반드시 승리로 보답하겠습니다.",253,57,58,2021-09-11 00:00:00,"['대구', '경북', '당원', '동지', '여러분', '의', '지지', '와', '성원', '에', '깊이', '감사', '드립니다', '여러분', '의', '선택', '을', '겸허', '히', '받아', '드리며', '더', '힘차게', '달려가겠습니다', '도덕성', '안정감', '유능함', '확장', '성', '까지', '네', '박자', '를', '모두', '갖춘', '필승', '카드', '정세균', '을', '끝', '까지', '믿고', '지지', '해', '주', '십', '시오', '정권', '재창', '출', '꼭', '이뤄내겠습니다', '반드시', '승리', '로', '보답', '하겠습니다']",4.892789781753356,1.78,,,,,,,,,,,,,,
